,年份,始发城市,始发城市所属省份,始发城市代码,终点城市,终点城市所属省份,终点城市代码,年度迁徙意愿指数,年度实际迁徙指数
145550,2019.0,北京,北京市,110000.0,鞍山,辽宁省,210300.0,34.53027778,6.864444444
145551,2019.0,北京,北京市,110000.0,韶关,广东省,440200.0,4.396111111,0.190277778
145552,2019.0,北京,北京市,110000.0,马鞍山,安徽省,340500.0,12.25583333,1.673888889
145553,2019.0,北京,北京市,110000.0,驻马店,河南省,411700.0,59.77138889,9.015
145554,2019.0,北京,北京市,110000.0,鸡西,黑龙江省,230300.0,14.01722222,0.845
145555,2019.0,北京,北京市,110000.0,鹤壁,河南省,410600.0,16.6775,3.101944444
145556,2019.0,北京,北京市,110000.0,鹤岗,黑龙江省,230400.0,9.911388889,0.43
145557,2019.0,北京,北京市,110000.0,鹰潭,江西省,360600.0,2.167222222,0.141388889
145558,2019.0,北京,北京市,110000.0,黄冈,湖北省,421100.0,19.64083333,2.013611111
145559,2019.0,北京,北京市,110000.0,黄南藏族,青海省,632300.0,0.213888889,0.023333333
145560,2019.0,北京,北京市,110000.0,黄山,安徽省,341000.0,44.31444444,0.955833333
145561,2019.0,北京,北京市,110000.0,黄石,湖北省,420200.0,7.383611111,0.786111111
145562,2019.0,北京,北京市,110000.0,黑河,黑龙江省,231100.0,17.64666667,0.751111111
145563,2019.0,北京,北京市,110000.0,黔东南苗族侗族,贵州省,522600.0,9.417777778,0.252222222
145564,2019.0,北京,北京市,110000.0,黔南布依族苗族,贵州省,522700.0,8.558888889,0.339166667
145565,2019.0,北京,北京市,110000.0,黔西南布依族苗族,贵州省,522300.0,4.5,0.163333333
145566,2019.0,北京,北京市,110000.0,齐齐哈尔,黑龙江省,230200.0,40.58833333,3.978055556
145567,2019.0,北京,北京市,110000.0,龙岩,福建省,350800.0,5.781111111,0.257222222
174145,2019.0,广州,广东省,440100.0,七台河,黑龙江省,230900.0,0.080833333,0.019166667
174146,2019.0,广州,广东省,440100.0,万宁,海南省,469006.0,3.816666667,0.38
174147,2019.0,广州,广东省,440100.0,三亚,海南省,460200.0,64.62138889,3.711388889
174148,2019.0,广州,广东省,440100.0,三明,福建省,350400.0,17.7325,4.251944444
174149,2019.0,广州,广东省,440100.0,三门峡,河南省,411200.0,2.9,0.288611111
174150,2019.0,广州,广东省,440100.0,上海,上海市,310000.0,161.29,11.68611111
174151,2019.0,广州,广东省,440100.0,上饶,江西省,361100.0,47.68555556,8.104166667
174152,2019.0,广州,广东省,440100.0,东方,海南省,469007.0,2.005277778,0.294444444
174154,2019.0,广州,广东省,440100.0,东营,山东省,370500.0,2.442777778,0.196944444
174155,2019.0,广州,广东省,440100.0,中卫,宁夏回族自治区,640500.0,1.105277778,0.102222222
174157,2019.0,广州,广东省,440100.0,临夏回族,甘肃省,622900.0,0.511388889,0.069722222
174158,2019.0,广州,广东省,440100.0,临汾,山西省,141000.0,5.4,0.41
174159,2019.0,广州,广东省,440100.0,临沂,山东省,371300.0,14.82277778,2.098333333
174160,2019.0,广州,广东省,440100.0,临沧,云南省,530900.0,3.979166667,0.271111111
174161,2019.0,广州,广东省,440100.0,临高县,海南省,469024.0,0.951944444,0.138611111
174162,2019.0,广州,广东省,440100.0,丹东,辽宁省,210600.0,1.898888889,0.105
174163,2019.0,广州,广东省,440100.0,丽水,浙江省,331100.0,7.264722222,1.190277778
174164,2019.0,广州,广东省,440100.0,丽江,云南省,530700.0,43.30666667,0.765277778
174165,2019.0,广州,广东省,440100.0,乌兰察布,内蒙古自治区,150900.0,1.011666667,0.089166667
174166,2019.0,广州,广东省,440100.0,乌海,内蒙古自治区,150300.0,0.246666667,0.04
174167,2019.0,广州,广东省,440100.0,乌鲁木齐,新疆维吾尔自治区,650100.0,27.66361111,1.114722222
174168,2019.0,广州,广东省,440100.0,乐东黎族自治县,海南省,469027.0,1.743333333,0.254444444
174169,2019.0,广州,广东省,440100.0,乐山,四川省,511100.0,10.30361111,0.631388889
174170,2019.0,广州,广东省,440100.0,九江,江西省,360400.0,54.37916667,10.54694444
174172,2019.0,广州,广东省,440100.0,五家渠,新疆维吾尔自治区,659004.0,0.011111111,0.004722222
174173,2019.0,广州,广东省,440100.0,五指山,海南省,469001.0,1.373611111,0.105833333
174174,2019.0,广州,广东省,440100.0,亳州,安徽省,341600.0,7.931111111,1.1425
174175,2019.0,广州,广东省,440100.0,仙桃,湖北省,429004.0,17.56444444,3.829444444
174176,2019.0,广州,广东省,440100.0,伊春,黑龙江省,230700.0,0.354722222,0.036111111
174177,2019.0,广州,广东省,440100.0,伊犁哈萨克,新疆维吾尔自治区,654000.0,4.927777778,0.144166667
174179,2019.0,广州,广东省,440100.0,佳木斯,黑龙江省,230800.0,2.445,0.105833333
174180,2019.0,广州,广东省,440100.0,保亭黎族苗族自治县,海南省,469029.0,0.676388889,0.105277778
174181,2019.0,广州,广东省,440100.0,保定,河北省,130600.0,14.36055556,1.353055556
174182,2019.0,广州,广东省,440100.0,保山,云南省,530500.0,8.337777778,0.371944444
174183,2019.0,广州,广东省,440100.0,信阳,河南省,411500.0,33.53666667,5.586666667
174184,2019.0,广州,广东省,440100.0,儋州,海南省,460400.0,5.299722222,0.716111111
174185,2019.0,广州,广东省,440100.0,克孜勒苏柯尔克孜,新疆维吾尔自治区,653000.0,0.477222222,0.040277778
174186,2019.0,广州,广东省,440100.0,克拉玛依,新疆维吾尔自治区,650200.0,0.634166667,0.039166667
174187,2019.0,广州,广东省,440100.0,六安,安徽省,341500.0,7.831388889,1.021666667
174188,2019.0,广州,广东省,440100.0,六盘水,贵州省,520200.0,9.595,0.873333333
174189,2019.0,广州,广东省,440100.0,兰州,甘肃省,620100.0,15.39555556,1.049444444
174190,2019.0,广州,广东省,440100.0,兴安盟,内蒙古自治区,152200.0,0.906666667,0.0575
174191,2019.0,广州,广东省,440100.0,内江,四川省,511000.0,14.08083333,1.663055556
174192,2019.0,广州,广东省,440100.0,凉山彝族,四川省,513400.0,10.41111111,0.485555556
174193,2019.0,广州,广东省,440100.0,包头,内蒙古自治区,150200.0,3.975277778,0.290555556
174194,2019.0,广州,广东省,440100.0,北京,北京市,110000.0,195.5533333,9.393055556
174195,2019.0,广州,广东省,440100.0,北屯,新疆维吾尔自治区,659005.0,0.026388889,0.006111111
174196,2019.0,广州,广东省,440100.0,北海,广西壮族自治区,450500.0,85.87805556,12.76916667
174197,2019.0,广州,广东省,440100.0,十堰,湖北省,420300.0,16.14388889,1.751666667
174198,2019.0,广州,广东省,440100.0,南京,江苏省,320100.0,50.26055556,4.515277778
174199,2019.0,广州,广东省,440100.0,南充,四川省,511300.0,51.09861111,6.826666667
174200,2019.0,广州,广东省,440100.0,南宁,广西壮族自治区,450100.0,184.1791667,43.8175
174201,2019.0,广州,广东省,440100.0,南平,福建省,350700.0,21.70722222,3.276666667
174202,2019.0,广州,广东省,440100.0,南昌,江西省,360100.0,69.86972222,13.83222222
174203,2019.0,广州,广东省,440100.0,南通,江苏省,320600.0,16.59611111,1.913888889
174204,2019.0,广州,广东省,440100.0,南阳,河南省,411300.0,49.16555556,9.238055556
174205,2019.0,广州,广东省,440100.0,博尔塔拉蒙古,新疆维吾尔自治区,652700.0,0.613888889,0.036944444
174206,2019.0,广州,广东省,440100.0,厦门,福建省,350200.0,113.0336111,14.93277778
174207,2019.0,广州,广东省,440100.0,双河,新疆维吾尔自治区,659007.0,0.001944444,0.001666667
174208,2019.0,广州,广东省,440100.0,双鸭山,黑龙江省,230500.0,0.315833333,0.033333333
174209,2019.0,广州,广东省,440100.0,可克达拉,新疆维吾尔自治区,659008.0,0.0325,0.009166667
174210,2019.0,广州,广东省,440100.0,台州,浙江省,331000.0,20.64416667,2.756111111
174211,2019.0,广州,广东省,440100.0,合肥,安徽省,340100.0,36.53166667,5.408888889
174212,2019.0,广州,广东省,440100.0,吉安,江西省,360800.0,107.6477778,25.56388889
174213,2019.0,广州,广东省,440100.0,吉林,吉林省,220200.0,3.725277778,0.184722222
174214,2019.0,广州,广东省,440100.0,吐鲁番,新疆维吾尔自治区,650400.0,0.907222222,0.056388889
174215,2019.0,广州,广东省,440100.0,吕梁,山西省,141100.0,2.289166667,0.216388889
174216,2019.0,广州,广东省,440100.0,吴忠,宁夏回族自治区,640300.0,0.734722222,0.097777778
174217,2019.0,广州,广东省,440100.0,周口,河南省,411600.0,32.57722222,5.2625
174218,2019.0,广州,广东省,440100.0,呼伦贝尔,内蒙古自治区,150700.0,5.622222222,0.14
174219,2019.0,广州,广东省,440100.0,呼和浩特,内蒙古自治区,150100.0,9.435277778,0.601388889
174220,2019.0,广州,广东省,440100.0,和田,新疆维吾尔自治区,653200.0,1.371666667,0.070833333
174221,2019.0,广州,广东省,440100.0,咸宁,湖北省,421200.0,26.73833333,6.214166667
174222,2019.0,广州,广东省,440100.0,咸阳,陕西省,610400.0,12.19,1.015833333
174223,2019.0,广州,广东省,440100.0,哈密,新疆维吾尔自治区,650500.0,0.638611111,0.066944444
174224,2019.0,广州,广东省,440100.0,哈尔滨,黑龙江省,230100.0,28.99944444,1.39
174225,2019.0,广州,广东省,440100.0,唐山,河北省,130200.0,7.326388889,0.597222222
174226,2019.0,广州,广东省,440100.0,商丘,河南省,411400.0,13.99138889,1.8775
174227,2019.0,广州,广东省,440100.0,商洛,陕西省,611000.0,3.038333333,0.358333333
174228,2019.0,广州,广东省,440100.0,喀什,新疆维吾尔自治区,653100.0,5.138611111,0.181944444
174229,2019.0,广州,广东省,440100.0,嘉兴,浙江省,330400.0,26.07305556,3.871388889
174230,2019.0,广州,广东省,440100.0,嘉峪关,甘肃省,620200.0,0.289444444,0.023611111
174231,2019.0,广州,广东省,440100.0,四平,吉林省,220300.0,1.062222222,0.1075
174232,2019.0,广州,广东省,440100.0,固原,宁夏回族自治区,640400.0,0.586666667,0.095
174233,2019.0,广州,广东省,440100.0,图木舒克,新疆维吾尔自治区,659003.0,0.011111111,0.004722222
174234,2019.0,广州,广东省,440100.0,塔城,新疆维吾尔自治区,654200.0,0.735555556,0.045277778
174235,2019.0,广州,广东省,440100.0,大兴安岭,黑龙江省,232700.0,6.543333333,0.135277778
174236,2019.0,广州,广东省,440100.0,大同,山西省,140200.0,4.073611111,0.287777778
174237,2019.0,广州,广东省,440100.0,大庆,黑龙江省,230600.0,2.716388889,0.184722222
174238,2019.0,广州,广东省,440100.0,大理白族,云南省,532900.0,30.67083333,0.814166667
174239,2019.0,广州,广东省,440100.0,大连,辽宁省,210200.0,15.75611111,0.616944444
174240,2019.0,广州,广东省,440100.0,天水,甘肃省,620500.0,2.746944444,0.191111111
174241,2019.0,广州,广东省,440100.0,天津,天津市,120000.0,38.16027778,3.550277778
174242,2019.0,广州,广东省,440100.0,天门,湖北省,429006.0,33.55555556,6.969722222
174243,2019.0,广州,广东省,440100.0,太原,山西省,140100.0,16.17916667,1.915555556
174244,2019.0,广州,广东省,440100.0,威海,山东省,371000.0,7.554444444,0.885833333
174245,2019.0,广州,广东省,440100.0,娄底,湖南省,431300.0,57.94416667,15.11444444
174246,2019.0,广州,广东省,440100.0,孝感,湖北省,420900.0,26.18666667,5.035833333
174247,2019.0,广州,广东省,440100.0,宁德,福建省,350900.0,16.13055556,2.636111111
174248,2019.0,广州,广东省,440100.0,宁波,浙江省,330200.0,34.715,4.1525
174249,2019.0,广州,广东省,440100.0,安庆,安徽省,340800.0,15.70388889,2.836388889
174250,2019.0,广州,广东省,440100.0,安康,陕西省,610900.0,6.999722222,0.886388889
174251,2019.0,广州,广东省,440100.0,安阳,河南省,410500.0,8.571666667,0.9675
174252,2019.0,广州,广东省,440100.0,安顺,贵州省,520400.0,18.28472222,1.528333333
174253,2019.0,广州,广东省,440100.0,定安县,海南省,469021.0,0.670277778,0.14
174254,2019.0,广州,广东省,440100.0,定西,甘肃省,621100.0,1.158888889,0.101666667
174255,2019.0,广州,广东省,440100.0,宜宾,四川省,511500.0,18.1725,1.793055556
174256,2019.0,广州,广东省,440100.0,宜昌,湖北省,420500.0,27.05333333,3.775277778
174257,2019.0,广州,广东省,440100.0,宜春,江西省,360900.0,64.51888889,17.02583333
174258,2019.0,广州,广东省,440100.0,宝鸡,陕西省,610300.0,4.212222222,0.3125
174259,2019.0,广州,广东省,440100.0,宣城,安徽省,341800.0,4.550555556,0.633888889
174260,2019.0,广州,广东省,440100.0,宿州,安徽省,341300.0,6.111666667,0.670277778
174261,2019.0,广州,广东省,440100.0,宿迁,江苏省,321300.0,6.124166667,0.626111111
174262,2019.0,广州,广东省,440100.0,屯昌县,海南省,469022.0,0.439166667,0.085277778
174263,2019.0,广州,广东省,440100.0,山南,西藏自治区,540500.0,0.293888889,0.023055556
174264,2019.0,广州,广东省,440100.0,岳阳,湖南省,430600.0,80.22472222,20.45222222
174265,2019.0,广州,广东省,440100.0,崇左,广西壮族自治区,451400.0,39.84527778,6.095
174266,2019.0,广州,广东省,440100.0,巴中,四川省,511900.0,10.33527778,1.194166667
174267,2019.0,广州,广东省,440100.0,巴彦淖尔,内蒙古自治区,150800.0,0.828333333,0.076388889
174268,2019.0,广州,广东省,440100.0,巴音郭楞蒙古,新疆维吾尔自治区,652800.0,3.378888889,0.083611111
174269,2019.0,广州,广东省,440100.0,常州,江苏省,320400.0,16.07972222,2.001666667
174270,2019.0,广州,广东省,440100.0,常德,湖南省,430700.0,80.62694444,18.78305556
174271,2019.0,广州,广东省,440100.0,平凉,甘肃省,620800.0,1.211111111,0.138333333
174272,2019.0,广州,广东省,440100.0,平顶山,河南省,410400.0,13.84138889,1.924444444
174273,2019.0,广州,广东省,440100.0,广元,四川省,510800.0,7.460555556,0.701111111
174274,2019.0,广州,广东省,440100.0,广安,四川省,511600.0,22.54944444,3.574722222
174275,2019.0,广州,广东省,440100.0,庆阳,甘肃省,621000.0,2.083333333,0.235
174276,2019.0,广州,广东省,440100.0,廊坊,河北省,131000.0,9.947222222,1.043333333
174277,2019.0,广州,广东省,440100.0,延安,陕西省,610600.0,2.648055556,0.145833333
174278,2019.0,广州,广东省,440100.0,延边朝鲜族,吉林省,222400.0,2.777777778,0.091944444
174279,2019.0,广州,广东省,440100.0,开封,河南省,410200.0,9.128055556,1.091388889
174280,2019.0,广州,广东省,440100.0,张家口,河北省,130700.0,4.438055556,0.291111111
174281,2019.0,广州,广东省,440100.0,张家界,湖南省,430800.0,57.20222222,4.404444444
174282,2019.0,广州,广东省,440100.0,张掖,甘肃省,620700.0,1.351388889,0.067777778
174283,2019.0,广州,广东省,440100.0,徐州,江苏省,320300.0,16.17611111,1.865277778
174284,2019.0,广州,广东省,440100.0,德宏傣族景颇族,云南省,533100.0,6.3325,0.3625
174285,2019.0,广州,广东省,440100.0,德州,山东省,371400.0,5.0875,0.615555556
174286,2019.0,广州,广东省,440100.0,德阳,四川省,510600.0,6.140555556,0.557777778
174287,2019.0,广州,广东省,440100.0,忻州,山西省,140900.0,3.256666667,0.16
174288,2019.0,广州,广东省,440100.0,怀化,湖南省,431200.0,54.35194444,12.24388889
174289,2019.0,广州,广东省,440100.0,怒江傈僳族,云南省,533300.0,0.6925,0.051388889
174290,2019.0,广州,广东省,440100.0,恩施土家族苗族,湖北省,422800.0,31.46888889,4.169444444
174292,2019.0,广州,广东省,440100.0,成都,四川省,510100.0,108.6494444,7.350277778
174293,2019.0,广州,广东省,440100.0,扬州,江苏省,321000.0,10.155,1.070277778
174294,2019.0,广州,广东省,440100.0,承德,河北省,130800.0,2.822222222,0.150555556
174295,2019.0,广州,广东省,440100.0,抚州,江西省,361000.0,44.81527778,13.30694444
174296,2019.0,广州,广东省,440100.0,抚顺,辽宁省,210400.0,0.588888889,0.060277778
174297,2019.0,广州,广东省,440100.0,拉萨,西藏自治区,540100.0,45.02944444,0.96
174298,2019.0,广州,广东省,440100.0,揭阳,广东省,445200.0,422.9191667,136.5855556
174299,2019.0,广州,广东省,440100.0,攀枝花,四川省,510400.0,2.210277778,0.209166667
174300,2019.0,广州,广东省,440100.0,文山壮族苗族,云南省,532600.0,19.34,3.082222222
174301,2019.0,广州,广东省,440100.0,文昌,海南省,469005.0,3.969722222,0.465555556
174302,2019.0,广州,广东省,440100.0,新乡,河南省,410700.0,9.516944444,1.125277778
174303,2019.0,广州,广东省,440100.0,新余,江西省,360500.0,10.3975,2.784722222
174304,2019.0,广州,广东省,440100.0,无锡,江苏省,320200.0,28.58666667,3.809722222
174305,2019.0,广州,广东省,440100.0,日喀则,西藏自治区,540200.0,3.584166667,0.118333333
174306,2019.0,广州,广东省,440100.0,日照,山东省,371100.0,3.390277778,0.295555556
174307,2019.0,广州,广东省,440100.0,昆明,云南省,530100.0,69.36944444,7.695555556
174308,2019.0,广州,广东省,440100.0,昆玉,新疆维吾尔自治区,659009.0,0.000277778,0.000277778
174309,2019.0,广州,广东省,440100.0,昌吉回族,新疆维吾尔自治区,652300.0,1.07,0.075277778
174310,2019.0,广州,广东省,440100.0,昌江黎族自治县,海南省,469026.0,0.726388889,0.112777778
174311,2019.0,广州,广东省,440100.0,昌都,西藏自治区,540300.0,0.690833333,0.035
174312,2019.0,广州,广东省,440100.0,昭通,云南省,530600.0,8.611111111,0.9325
174313,2019.0,广州,广东省,440100.0,晋中,山西省,140700.0,5.557222222,1.006944444
174314,2019.0,广州,广东省,440100.0,晋城,山西省,140500.0,2.223888889,0.294722222
174315,2019.0,广州,广东省,440100.0,普洱,云南省,530800.0,4.0175,0.296944444
174316,2019.0,广州,广东省,440100.0,景德镇,江西省,360200.0,13.06833333,2.276666667
174317,2019.0,广州,广东省,440100.0,曲靖,云南省,530300.0,10.89027778,1.316944444
174318,2019.0,广州,广东省,440100.0,朔州,山西省,140600.0,0.86,0.110277778
174319,2019.0,广州,广东省,440100.0,朝阳,辽宁省,211300.0,1.233611111,0.110833333
174320,2019.0,广州,广东省,440100.0,本溪,辽宁省,210500.0,0.410833333,0.041388889
174321,2019.0,广州,广东省,440100.0,来宾,广西壮族自治区,451300.0,33.07666667,8.311111111
174322,2019.0,广州,广东省,440100.0,杭州,浙江省,330100.0,91.99083333,9.3925
174323,2019.0,广州,广东省,440100.0,松原,吉林省,220700.0,0.6725,0.069444444
174324,2019.0,广州,广东省,440100.0,林芝,西藏自治区,540400.0,1.901388889,0.055277778
174325,2019.0,广州,广东省,440100.0,果洛藏族,青海省,632600.0,0.073055556,0.011944444
174326,2019.0,广州,广东省,440100.0,枣庄,山东省,370400.0,4.810833333,0.570277778
174327,2019.0,广州,广东省,440100.0,柳州,广西壮族自治区,450200.0,61.51666667,13.70027778
174328,2019.0,广州,广东省,440100.0,株洲,湖南省,430200.0,70.17666667,19.81944444
174329,2019.0,广州,广东省,440100.0,桂林,广西壮族自治区,450300.0,244.9352778,36.02722222
174330,2019.0,广州,广东省,440100.0,梅州,广东省,441400.0,513.4352778,154.8961111
174331,2019.0,广州,广东省,440100.0,梧州,广西壮族自治区,450400.0,166.8788889,53.54972222
174332,2019.0,广州,广东省,440100.0,楚雄彝族,云南省,532300.0,3.753888889,0.262222222
174333,2019.0,广州,广东省,440100.0,榆林,陕西省,610800.0,2.646666667,0.154166667
174334,2019.0,广州,广东省,440100.0,武威,甘肃省,620600.0,0.749722222,0.081388889
174335,2019.0,广州,广东省,440100.0,武汉,湖北省,420100.0,129.1983333,18.63388889
174336,2019.0,广州,广东省,440100.0,毕节,贵州省,520500.0,16.55388889,2.334722222
174337,2019.0,广州,广东省,440100.0,永州,湖南省,431100.0,225.5130556,71.74444444
174338,2019.0,广州,广东省,440100.0,汉中,陕西省,610700.0,9.018611111,0.944166667
174339,2019.0,广州,广东省,440100.0,汕头,广东省,440500.0,354.7797222,97.16111111
174342,2019.0,广州,广东省,440100.0,池州,安徽省,341700.0,6.135,0.844722222
174343,2019.0,广州,广东省,440100.0,沈阳,辽宁省,210100.0,23.40444444,2.431388889
174344,2019.0,广州,广东省,440100.0,沧州,河北省,130900.0,8.081111111,0.923055556
174345,2019.0,广州,广东省,440100.0,河池,广西壮族自治区,451200.0,49.57111111,10.5075
174347,2019.0,广州,广东省,440100.0,泉州,福建省,350500.0,64.94055556,15.89472222
174348,2019.0,广州,广东省,440100.0,泰安,山东省,370900.0,7.113611111,0.510555556
174349,2019.0,广州,广东省,440100.0,泰州,江苏省,321200.0,8.465555556,0.92
174350,2019.0,广州,广东省,440100.0,泸州,四川省,510500.0,19.8575,2.672777778
174351,2019.0,广州,广东省,440100.0,洛阳,河南省,410300.0,16.36722222,1.597777778
174352,2019.0,广州,广东省,440100.0,济南,山东省,370100.0,27.41888889,3.023888889
174353,2019.0,广州,广东省,440100.0,济宁,山东省,370800.0,9.978333333,1.038333333
174354,2019.0,广州,广东省,440100.0,济源,河南省,419001.0,0.784444444,0.122777778
174355,2019.0,广州,广东省,440100.0,海东,青海省,630200.0,1.036388889,0.080555556
174356,2019.0,广州,广东省,440100.0,海北藏族,青海省,632200.0,1.320833333,0.023055556
174357,2019.0,广州,广东省,440100.0,海南藏族,青海省,632500.0,0.575833333,0.075277778
174358,2019.0,广州,广东省,440100.0,海口,海南省,460100.0,68.38861111,12.28194444
174359,2019.0,广州,广东省,440100.0,海西蒙古族藏族,青海省,632800.0,3.592777778,0.0975
174360,2019.0,广州,广东省,440100.0,淄博,山东省,370300.0,5.156111111,0.530277778
174361,2019.0,广州,广东省,440100.0,淮北,安徽省,340600.0,2.217222222,0.2825
174362,2019.0,广州,广东省,440100.0,淮南,安徽省,340400.0,3.743333333,0.440277778
174363,2019.0,广州,广东省,440100.0,淮安,江苏省,320800.0,8.107777778,1.124722222
174366,2019.0,广州,广东省,440100.0,温州,浙江省,330300.0,42.18138889,6.734722222
174367,2019.0,广州,广东省,440100.0,渭南,陕西省,610500.0,9.601111111,0.599444444
174368,2019.0,广州,广东省,440100.0,湖州,浙江省,330500.0,11.08416667,1.2525
174369,2019.0,广州,广东省,440100.0,湘潭,湖南省,430300.0,44.00777778,10.88833333
174370,2019.0,广州,广东省,440100.0,湘西土家族苗族,湖南省,433100.0,61.70333333,5.599444444
174371,2019.0,广州,广东省,440100.0,湛江,广东省,440800.0,634.3219444,171.1211111
174372,2019.0,广州,广东省,440100.0,滁州,安徽省,341100.0,6.005555556,0.787777778
174373,2019.0,广州,广东省,440100.0,滨州,山东省,371600.0,3.048611111,0.251388889
174374,2019.0,广州,广东省,440100.0,漯河,河南省,411100.0,14.40222222,2.785
174375,2019.0,广州,广东省,440100.0,漳州,福建省,350600.0,61.23194444,17.98305556
174376,2019.0,广州,广东省,440100.0,潍坊,山东省,370700.0,11.41388889,1.416944444
174377,2019.0,广州,广东省,440100.0,潜江,湖北省,429005.0,9.616388889,1.893611111
174378,2019.0,广州,广东省,440100.0,潮州,广东省,445100.0,155.8586111,37.85694444
174379,2019.0,广州,广东省,440100.0,澄迈县,海南省,469023.0,2.255833333,0.645555556
174380,2019.0,广州,广东省,440100.0,濮阳,河南省,410900.0,5.240833333,0.809722222
174381,2019.0,广州,广东省,440100.0,烟台,山东省,370600.0,13.2925,1.168888889
174382,2019.0,广州,广东省,440100.0,焦作,河南省,410800.0,6.490277778,0.6925
174383,2019.0,广州,广东省,440100.0,牡丹江,黑龙江省,231000.0,2.646388889,0.115555556
174384,2019.0,广州,广东省,440100.0,玉林,广西壮族自治区,450900.0,202.15,59.06527778
174385,2019.0,广州,广东省,440100.0,玉树藏族,青海省,632700.0,0.360555556,0.029444444
174386,2019.0,广州,广东省,440100.0,玉溪,云南省,530400.0,4.291666667,0.407222222
174388,2019.0,广州,广东省,440100.0,琼中黎族苗族自治县,海南省,469030.0,0.752777778,0.080555556
174389,2019.0,广州,广东省,440100.0,琼海,海南省,469002.0,4.0975,0.479444444
174390,2019.0,广州,广东省,440100.0,甘南藏族,甘肃省,623000.0,0.3225,0.028333333
174391,2019.0,广州,广东省,440100.0,甘孜藏族,四川省,513300.0,16.36888889,0.234722222
174392,2019.0,广州,广东省,440100.0,白城,吉林省,220800.0,0.335833333,0.040833333
174393,2019.0,广州,广东省,440100.0,白山,吉林省,220600.0,0.749444444,0.055277778
174394,2019.0,广州,广东省,440100.0,白沙黎族自治县,海南省,469025.0,0.408055556,0.075277778
174395,2019.0,广州,广东省,440100.0,白银,甘肃省,620400.0,0.786388889,0.0775
174396,2019.0,广州,广东省,440100.0,百色,广西壮族自治区,451000.0,47.98388889,8.414166667
174397,2019.0,广州,广东省,440100.0,益阳,湖南省,430900.0,62.67027778,14.86916667
174398,2019.0,广州,广东省,440100.0,盐城,江苏省,320900.0,9.3625,0.984444444
174399,2019.0,广州,广东省,440100.0,盘锦,辽宁省,211100.0,1.679722222,0.223611111
174400,2019.0,广州,广东省,440100.0,眉山,四川省,511400.0,6.498333333,0.8175
174401,2019.0,广州,广东省,440100.0,石嘴山,宁夏回族自治区,640200.0,0.196944444,0.03
174402,2019.0,广州,广东省,440100.0,石家庄,河北省,130100.0,25.49,3.353055556
174403,2019.0,广州,广东省,440100.0,石河子,新疆维吾尔自治区,659001.0,0.273333333,0.028611111
174404,2019.0,广州,广东省,440100.0,神农架林区,湖北省,429021.0,3.856666667,0.133055556
174405,2019.0,广州,广东省,440100.0,福州,福建省,350100.0,58.65638889,10.85111111
174406,2019.0,广州,广东省,440100.0,秦皇岛,河北省,130300.0,6.343888889,0.447222222
174407,2019.0,广州,广东省,440100.0,红河哈尼族彝族,云南省,532500.0,12.87972222,1.380277778
174408,2019.0,广州,广东省,440100.0,绍兴,浙江省,330600.0,16.2075,2.222222222
174409,2019.0,广州,广东省,440100.0,绥化,黑龙江省,231200.0,2.287222222,0.105555556
174410,2019.0,广州,广东省,440100.0,绵阳,四川省,510700.0,10.97,1.108333333
174411,2019.0,广州,广东省,440100.0,聊城,山东省,371500.0,6.491388889,0.883055556
174413,2019.0,广州,广东省,440100.0,自贡,四川省,510300.0,11.84611111,1.314166667
174414,2019.0,广州,广东省,440100.0,舟山,浙江省,330900.0,8.778055556,0.389722222
174415,2019.0,广州,广东省,440100.0,芜湖,安徽省,340200.0,9.376944444,1.51
174416,2019.0,广州,广东省,440100.0,苏州,江苏省,320500.0,55.0375,6.084166667
174417,2019.0,广州,广东省,440100.0,茂名,广东省,440900.0,667.7886111,198.4875
174418,2019.0,广州,广东省,440100.0,荆州,湖北省,421000.0,78.17833333,16.88861111
174419,2019.0,广州,广东省,440100.0,荆门,湖北省,420800.0,20.59777778,3.904444444
174420,2019.0,广州,广东省,440100.0,莆田,福建省,350300.0,19.1575,3.995277778
174421,2019.0,广州,广东省,440100.0,菏泽,山东省,371700.0,10.99166667,1.182222222
174422,2019.0,广州,广东省,440100.0,萍乡,江西省,360300.0,23.19,6.161388889
174423,2019.0,广州,广东省,440100.0,营口,辽宁省,210800.0,2.257222222,0.1675
174424,2019.0,广州,广东省,440100.0,葫芦岛,辽宁省,211400.0,3.366388889,0.724444444
174425,2019.0,广州,广东省,440100.0,蚌埠,安徽省,340300.0,6.22,1.018611111
174426,2019.0,广州,广东省,440100.0,衡水,河北省,131100.0,4.445277778,0.592222222
174427,2019.0,广州,广东省,440100.0,衡阳,湖南省,430400.0,291.4233333,80.93916667
174428,2019.0,广州,广东省,440100.0,衢州,浙江省,330800.0,7.266388889,1.7425
174429,2019.0,广州,广东省,440100.0,襄阳,湖北省,420600.0,38.61916667,7.255833333
174430,2019.0,广州,广东省,440100.0,西双版纳傣族,云南省,532800.0,11.74111111,0.537777778
174431,2019.0,广州,广东省,440100.0,西宁,青海省,630100.0,8.523888889,0.386388889
174432,2019.0,广州,广东省,440100.0,西安,陕西省,610100.0,58.51416667,5.471388889
174433,2019.0,广州,广东省,440100.0,许昌,河南省,411000.0,12.41944444,1.923333333
174434,2019.0,广州,广东省,440100.0,贵港,广西壮族自治区,450800.0,126.9130556,34.30333333
